player_name,season,games,minutes,per,ts_pct,usg_pct,bpm,vorp
Josh McRoberts,2017,22.0,381.0,9.8,0.439,16.9,-1.6,0.0
DeAndre' Bembry,2017,38.0,371.0,8.8,0.481,14.2,-3.5,-0.1
Lance Stephenson,2017,18.0,361.0,9.6,0.485,18.7,-4.0,-0.2
Lance Stephenson,2017,6.0,162.0,10.3,0.496,19.0,-3.6,-0.1
Lance Stephenson,2017,6.0,67.0,6.6,0.48,17.1,-7.3,-0.1
Lance Stephenson,2017,6.0,132.0,10.3,0.474,19.1,-2.7,0.0
Georgios Papagiannis,2017,22.0,355.0,12.7,0.573,16.9,-3.8,-0.2
Raul Neto,2017,40.0,346.0,10.7,0.527,14.8,-0.1,0.2
Andrew Nicholson,2017,38.0,342.0,5.9,0.427,17.0,-6.0,-0.3
Andrew Nicholson,2017,28.0,231.0,6.3,0.425,17.6,-5.6,-0.2
Andrew Nicholson,2017,10.0,111.0,5.0,0.43,15.8,-6.8,-0.1
Maurice Ndour,2017,32.0,331.0,11.3,0.503,14.3,-2.8,-0.1
Dejounte Murray,2017,38.0,322.0,9.6,0.503,23.5,-4.8,-0.2
Pat Connaughton,2017,39.0,316.0,11.8,0.645,13.0,-0.7,0.1
Damjan Rudež,2017,45.0,314.0,6.3,0.466,13.6,-4.5,-0.2
Alan Anderson,2017,30.0,308.0,5.0,0.494,13.7,-6.1,-0.3
Chasson Randle,2017,26.0,299.0,13.6,0.586,19.7,-1.7,0.0
Chasson Randle,2017,8.0,74.0,17.7,0.671,20.1,2.9,0.1
Chasson Randle,2017,18.0,225.0,12.3,0.555,19.6,-3.2,-0.1
Fred VanVleet,2017,37.0,294.0,10.5,0.443,20.6,-2.1,0.0
Boban Marjanović,2017,35.0,293.0,29.6,0.606,25.3,5.5,0.6
Sheldon Mac,2017,30.0,287.0,10.1,0.518,14.0,-2.3,0.0
Bryn Forbes,2017,36.0,285.0,5.9,0.462,17.9,-5.4,-0.2
Paul Pierce,2017,25.0,277.0,5.7,0.535,14.8,-4.7,-0.2
Anthony Bennett,2017,23.0,264.0,14.7,0.533,19.4,-1.4,0.0
Jake Layman,2017,35.0,249.0,4.9,0.404,19.0,-6.4,-0.3
Deyonta Davis,2017,36.0,238.0,10.6,0.528,12.0,-4.6,-0.2
Marcelo Huertas,2017,23.0,237.0,9.1,0.417,17.0,-4.6,-0.2
Wayne Selden,2017,14.0,236.0,6.9,0.525,15.3,-5.5,-0.2
Wayne Selden,2017,3.0,47.0,10.0,0.82,12.0,-1.8,0.0
Wayne Selden,2017,11.0,189.0,6.2,0.475,16.1,-6.5,-0.2
Shawn Long,2017,18.0,234.0,24.1,0.595,25.4,1.2,0.2
Jonathan Gibson,2017,17.0,231.0,9.5,0.492,26.3,-3.7,-0.1
James Young,2017,29.0,220.0,10.0,0.549,13.3,-1.3,0.0
Rakeem Christmas,2017,29.0,219.0,10.4,0.529,13.1,-5.0,-0.2
Archie Goodwin,2017,15.0,214.0,18.7,0.651,19.8,1.9,0.2
Archie Goodwin,2017,3.0,30.0,19.7,0.798,13.9,3.3,0.0
Archie Goodwin,2017,12.0,184.0,18.6,0.633,20.7,1.6,0.2
Briante Weber,2017,20.0,205.0,11.0,0.462,16.3,-3.7,-0.1
Briante Weber,2017,7.0,46.0,5.9,0.392,17.2,-8.4,-0.1
Briante Weber,2017,13.0,159.0,12.5,0.483,16.1,-2.3,0.0
Cheick Diallo,2017,17.0,199.0,16.8,0.51,20.5,-3.7,-0.1
Malachi Richardson,2017,22.0,198.0,9.6,0.517,19.3,-4.8,-0.1
Mike Scott,2017,18.0,195.0,5.9,0.36,15.8,-5.5,-0.2
Treveon Graham,2017,27.0,189.0,10.6,0.612,11.8,-1.0,0.1
Quinn Cook,2017,14.0,188.0,11.8,0.579,19.6,-3.1,-0.1
Quinn Cook,2017,5.0,77.0,6.9,0.522,20.7,-6.2,-0.1
Quinn Cook,2017,9.0,111.0,15.3,0.614,18.9,-1.0,0.0
Nicolás Laprovíttola,2017,18.0,174.0,8.4,0.579,18.2,-3.9,-0.1
Marshall Plumlee,2017,21.0,170.0,10.9,0.521,12.8,-4.6,-0.1
Malik Beasley,2017,22.0,165.0,13.7,0.536,22.0,-0.6,0.1
A.J. Hammons,2017,22.0,163.0,8.4,0.472,17.6,-6.6,-0.2
Metta World Peace,2017,25.0,160.0,6.5,0.38,21.9,-6.1,-0.2
Anthony Brown,2017,11.0,159.0,7.2,0.43,15.6,-4.4,-0.1
Anthony Brown,2017,9.0,143.0,5.9,0.415,14.2,-4.5,-0.1
Anthony Brown,2017,2.0,16.0,18.5,0.5,27.5,-3.2,0.0
Alex Poythress,2017,6.0,157.0,13.2,0.548,16.9,-2.9,0.0
Mike Miller,2017,20.0,151.0,7.6,0.586,10.4,-1.5,0.0
Henry Ellenson,2017,19.0,146.0,7.5,0.444,24.7,-5.9,-0.1
Jordan Mickey,2017,25.0,141.0,9.8,0.473,15.5,-4.7,-0.1
Joe Young,2017,33.0,135.0,11.4,0.433,27.8,-5.2,-0.1
Adreian Payne,2017,18.0,135.0,14.4,0.505,23.1,-2.3,0.0
Ronnie Price,2017,14.0,134.0,5.9,0.272,9.0,-3.4,0.0
Udonis Haslem,2017,16.0,130.0,8.8,0.524,12.8,-5.3,-0.1
Nick Collison,2017,20.0,128.0,12.9,0.622,10.1,-0.2,0.1
Norris Cole,2017,13.0,125.0,5.4,0.381,21.5,-6.7,-0.1
Bobby Brown,2017,25.0,123.0,10.8,0.509,22.7,-3.6,0.0
Joel Anthony,2017,19.0,122.0,11.6,0.64,8.7,-2.1,0.0
Jared Sullinger,2017,11.0,118.0,6.0,0.366,20.7,-7.2,-0.2
Jarrod Uthoff,2017,9.0,115.0,13.9,0.487,18.1,-2.2,0.0
Chris Andersen,2017,12.0,114.0,11.6,0.497,13.0,-2.5,0.0
Ryan Kelly,2017,16.0,110.0,7.8,0.408,13.7,-3.1,0.0
C.J. Wilcox,2017,22.0,108.0,2.9,0.329,15.4,-8.1,-0.2
Stephen Zimmerman,2017,19.0,108.0,7.3,0.346,14.8,-8.3,-0.2
Christian Wood,2017,13.0,107.0,15.1,0.591,15.4,-2.6,0.0
Gary Payton II,2017,6.0,99.0,4.5,0.413,15.8,-6.5,-0.1
Georges Niang,2017,23.0,93.0,0.1,0.285,20.2,-11.7,-0.2
Anderson Varejão,2017,14.0,92.0,9.4,0.478,12.6,-4.2,-0.1
Alonzo Gee,2017,13.0,89.0,3.1,0.306,10.5,-6.7,-0.1
Damian Jones,2017,10.0,85.0,5.3,0.466,13.4,-9.7,-0.2
Pierre Jackson,2017,8.0,84.0,13.0,0.416,25.3,-4.4,-0.1
Tim Quarterman,2017,16.0,80.0,10.2,0.511,22.8,-2.8,0.0
Chris McCullough,2017,16.0,80.0,15.2,0.526,19.9,-3.6,0.0
Chris McCullough,2017,14.0,72.0,16.8,0.541,20.4,-3.0,0.0
Chris McCullough,2017,2.0,8.0,1.1,0.266,15.7,-9.1,0.0
Johnny O'Bryant,2017,11.0,80.0,14.9,0.582,21.1,-2.4,0.0
Johnny O'Bryant,2017,7.0,46.0,14.4,0.597,18.3,-1.6,0.0
Johnny O'Bryant,2017,4.0,34.0,15.5,0.567,25.0,-3.5,0.0
Reggie Williams,2017,6.0,79.0,11.7,0.518,14.6,-0.8,0.0
Tiago Splitter,2017,8.0,76.0,15.0,0.544,23.9,-4.3,0.0
Daniel Ochefu,2017,19.0,75.0,6.6,0.43,18.0,-8.4,-0.1
Jerryd Bayless,2017,3.0,71.0,8.7,0.453,27.7,-4.4,0.0
Jarell Eddie,2017,5.0,62.0,9.7,0.523,16.2,-2.4,0.0
Joel Bolomboy,2017,12.0,53.0,19.7,0.59,18.2,3.4,0.1
Chinanu Onuaku,2017,5.0,52.0,12.3,0.799,10.4,-1.5,0.0
Isaiah Taylor,2017,4.0,52.0,0.3,0.19,6.4,-7.8,-0.1
Marcus Georges-Hunt,2017,5.0,48.0,10.2,0.614,12.3,-4.5,0.0
Jordan Hill,2017,7.0,47.0,5.5,0.432,16.8,-12.3,-0.1
Axel Toupane,2017,4.0,47.0,6.2,0.611,8.5,-6.2,-0.1
Axel Toupane,2017,2.0,6.0,-9.9,0.0,7.6,-18.8,0.0
Axel Toupane,2017,2.0,41.0,8.6,0.688,8.6,-4.4,0.0
Kyle Wiltjer,2017,14.0,44.0,6.7,0.437,19.1,-5.4,0.0
Patricio Garino,2017,5.0,43.0,-9.2,0.0,10.2,-17.9,-0.2
Bruno Caboclo,2017,9.0,40.0,14.6,0.438,20.1,1.0,0.0
Lamar Patterson,2017,5.0,40.0,-1.9,0.276,22.2,-11.4,-0.1
Greivis Vásquez,2017,3.0,39.0,4.1,0.376,11.3,-5.5,0.0
Jordan Farmar,2017,2.0,35.0,14.4,0.5,19.4,2.1,0.0
Jarrett Jack,2017,2.0,33.0,7.7,0.773,9.2,-1.4,0.0
Michael Gbinije,2017,9.0,32.0,-2.1,0.184,15.0,-12.1,-0.1
Justin Harper,2017,3.0,31.0,4.9,0.5,22.4,-10.3,-0.1
Josh Huestis,2017,2.0,31.0,26.1,0.612,15.7,8.8,0.1
Arinze Onuaku,2017,8.0,28.0,5.8,0.5,9.4,-6.4,0.0
Edy Tavares,2017,2.0,28.0,21.3,0.633,13.2,3.3,0.0
Edy Tavares,2017,1.0,4.0,13.1,0.532,20.5,-1.1,0.0
Edy Tavares,2017,1.0,24.0,22.6,0.676,12.0,4.1,0.0
Manny Harris,2017,4.0,25.0,-2.2,0.239,35.4,-14.8,-0.1
Mike Tobey,2017,2.0,25.0,-0.1,0.25,9.0,-9.5,0.0
Diamond Stone,2017,7.0,24.0,-1.2,0.339,31.3,-20.8,-0.1
Elijah Millsap,2017,2.0,23.0,-3.4,0.19,18.0,-19.0,-0.1
Steve Novak,2017,8.0,22.0,1.3,0.357,14.5,-11.2,-0.1
Gary Neal,2017,2.0,18.0,-4.3,0.228,21.2,-15.9,-0.1
Aaron Harrison,2017,5.0,17.0,-2.2,0.102,12.9,-11.8,0.0
Demetrius Jackson,2017,5.0,17.0,30.8,0.753,17.3,9.8,0.1
Larry Sanders,2017,5.0,13.0,6.5,0.41,23.6,-15.0,0.0
John Jenkins,2017,4.0,13.0,17.3,0.595,18.9,2.2,0.0
Dahntay Jones,2017,1.0,12.0,14.7,0.461,39.9,-4.8,0.0
John Lucas III,2017,5.0,11.0,9.1,0.25,16.1,3.1,0.0
Ben Bentil,2017,3.0,10.0,-17.6,0.0,18.9,-25.9,-0.1
R.J. Hunter,2017,3.0,9.0,-3.2,0.0,4.8,-9.0,0.0
Brice Johnson,2017,3.0,9.0,17.2,0.286,39.8,-2.0,0.0
Jarnell Stokes,2017,2.0,7.0,31.5,0.798,11.4,16.8,0.0
Danuel House Jr.,2017,1.0,1.0,12.2,,0.0,0.9,0.0
League Average,2017,,,,0.552,19.9,,
LeBron James,2018,82.0,3026.0,28.6,0.621,31.6,8.7,8.2
Khris Middleton,2018,82.0,2982.0,17.4,0.577,24.6,0.0,1.5
Andrew Wiggins,2018,82.0,2979.0,13.0,0.505,23.4,-2.4,-0.3
Bradley Beal,2018,82.0,2977.0,18.4,0.564,27.6,2.2,3.1
Jrue Holiday,2018,81.0,2927.0,17.8,0.57,23.1,1.6,2.7
CJ McCollum,2018,81.0,2923.0,16.9,0.536,26.5,1.2,2.4
Karl-Anthony Towns,2018,82.0,2918.0,24.9,0.646,22.9,5.1,5.2
Russell Westbrook,2018,80.0,2914.0,24.7,0.524,34.1,6.3,6.1
Paul George,2018,79.0,2891.0,18.7,0.57,25.7,2.9,3.6
Giannis Antetokounmpo,2018,75.0,2756.0,27.3,0.598,31.2,6.2,5.7
Kemba Walker,2018,80.0,2736.0,20.6,0.572,27.4,4.0,4.2
Ben Simmons,2018,81.0,2732.0,20.0,0.557,22.3,4.5,4.5
Anthony Davis,2018,75.0,2727.0,28.9,0.612,30.0,6.7,5.9
Taj Gibson,2018,82.0,2726.0,15.4,0.61,14.7,-0.5,1.0
DeMar DeRozan,2018,80.0,2711.0,21.0,0.555,29.6,2.8,3.2
Josh Richardson,2018,81.0,2689.0,13.6,0.551,18.2,0.7,1.8
Will Barton,2018,81.0,2683.0,16.2,0.562,20.7,1.1,2.1
Damian Lillard,2018,73.0,2670.0,25.2,0.594,30.6,7.2,6.3
Tobias Harris,2018,80.0,2668.0,17.1,0.565,23.3,1.9,2.6
Tobias Harris,2018,48.0,1563.0,16.7,0.564,23.2,1.7,1.5
Tobias Harris,2018,32.0,1105.0,17.7,0.565,23.5,2.1,1.2
Donovan Mitchell,2018,79.0,2638.0,16.7,0.541,29.1,1.2,2.2
Harrison Barnes,2018,77.0,2634.0,15.8,0.539,25.2,-0.5,1.0
Andre Drummond,2018,78.0,2625.0,22.9,0.555,21.2,3.2,3.4
Thaddeus Young,2018,81.0,2607.0,14.8,0.528,17.3,0.2,1.4
Lou Williams,2018,79.0,2589.0,20.2,0.574,29.8,2.3,2.8
E'Twaun Moore,2018,82.0,2586.0,12.1,0.593,16.1,-1.6,0.3
Joe Ingles,2018,82.0,2578.0,14.4,0.623,15.9,2.3,2.8
Jamal Murray,2018,81.0,2565.0,16.1,0.576,22.8,-0.3,1.1
Victor Oladipo,2018,75.0,2552.0,23.1,0.577,30.1,5.8,5.0
James Harden,2018,72.0,2551.0,29.8,0.619,36.1,9.9,7.7
Robert Covington,2018,80.0,2532.0,12.9,0.563,17.2,1.5,2.3
Kyle Lowry,2018,78.0,2510.0,19.5,0.598,21.7,5.2,4.5
LaMarcus Aldridge,2018,75.0,2509.0,25.0,0.57,29.1,3.9,3.7
Klay Thompson,2018,73.0,2506.0,16.0,0.598,23.7,-0.4,1.0
Carmelo Anthony,2018,78.0,2501.0,12.7,0.503,23.2,-1.9,0.0
Steven Adams,2018,76.0,2487.0,20.6,0.63,16.7,1.1,2.0
Taurean Prince,2018,82.0,2464.0,12.8,0.549,22.1,-1.1,0.6
Bojan Bogdanović,2018,80.0,2464.0,13.9,0.605,19.0,-0.7,0.8
Dwight Howard,2018,81.0,2463.0,20.5,0.577,24.2,-0.1,1.2
Kentavious Caldwell-Pope,2018,74.0,2458.0,13.2,0.561,16.9,0.3,1.4
Jayson Tatum,2018,80.0,2443.0,15.2,0.586,19.4,1.2,2.0
Nikola Jokić,2018,75.0,2443.0,24.4,0.603,24.2,6.9,5.5
Otto Porter Jr.,2018,77.0,2432.0,18.3,0.602,18.4,3.5,3.4
DeAndre Jordan,2018,77.0,2424.0,20.2,0.648,15.2,1.4,2.1
Marc Gasol,2018,73.0,2408.0,17.4,0.532,25.6,2.3,2.7
Kyle Kuzma,2018,77.0,2401.0,14.2,0.549,22.5,-0.7,0.8
Goran Dragić,2018,75.0,2378.0,16.6,0.543,25.7,0.3,1.4
Dillon Brooks,2018,82.0,2350.0,9.8,0.531,18.5,-4.0,-1.2
Wilson Chandler,2018,74.0,2346.0,10.9,0.542,14.3,-2.1,-0.1
Kevin Durant,2018,68.0,2325.0,26.0,0.64,30.4,7.3,5.5
Eric Bledsoe,2018,74.0,2322.0,19.7,0.582,26.1,2.5,2.6
Eric Bledsoe,2018,3.0,83.0,13.0,0.509,28.7,-3.2,0.0
Eric Bledsoe,2018,71.0,2239.0,20.0,0.585,26.0,2.8,2.7
Jeff Teague,2018,70.0,2311.0,16.4,0.553,20.6,0.4,1.4
Dario Šarić,2018,78.0,2310.0,15.8,0.582,20.9,1.3,1.9
Courtney Lee,2018,76.0,2310.0,13.0,0.564,16.9,-0.3,1.0
Spencer Dinwiddie,2018,80.0,2306.0,15.9,0.527,20.3,0.6,1.5
Gary Harris,2018,67.0,2304.0,16.5,0.597,20.8,0.8,1.7
Draymond Green,2018,70.0,2287.0,16.1,0.556,17.2,2.8,2.8
Yogi Ferrell,2018,82.0,2282.0,11.4,0.54,17.0,-1.4,0.4
P.J. Tucker,2018,82.0,2281.0,8.3,0.537,10.5,-1.1,0.5
Al Horford,2018,72.0,2277.0,17.6,0.575,18.4,4.4,3.7
Trevor Ariza,2018,67.0,2269.0,11.8,0.567,14.4,0.7,1.5
Justin Holiday,2018,72.0,2265.0,10.8,0.513,18.2,-1.9,0.0
Ricky Rubio,2018,77.0,2254.0,15.4,0.537,22.9,0.7,1.6
J.R. Smith,2018,80.0,2244.0,8.4,0.534,13.8,-3.0,-0.6
Kelly Oubre Jr.,2018,81.0,2231.0,11.9,0.534,19.4,-1.7,0.2
Cory Joseph,2018,82.0,2210.0,11.0,0.503,14.8,-1.5,0.3
Allen Crabbe,2018,75.0,2197.0,12.3,0.558,19.0,-0.7,0.7
Julius Randle,2018,82.0,2190.0,19.9,0.606,25.3,0.6,1.4
DeMarre Carroll,2018,73.0,2180.0,14.3,0.55,19.8,0.2,1.2
Bogdan Bogdanović,2018,78.0,2175.0,13.5,0.556,19.6,-1.5,0.3
Jimmy Butler,2018,59.0,2164.0,23.7,0.59,24.9,5.8,4.2
Eric Gordon,2018,69.0,2154.0,15.2,0.578,24.7,0.4,1.3
Derrick Favors,2018,77.0,2153.0,18.8,0.593,18.5,1.5,1.9
Jaylen Brown,2018,70.0,2152.0,13.6,0.562,21.4,-0.5,0.8
T.J. Warren,2018,65.0,2142.0,17.6,0.541,24.9,-0.7,0.7
Wesley Matthews,2018,63.0,2131.0,11.4,0.541,17.6,-0.9,0.6
JJ Redick,2018,70.0,2116.0,15.9,0.614,21.7,1.1,1.7
Patty Mills,2018,82.0,2107.0,11.8,0.558,17.8,-1.0,0.5
Denzel Valentine,2018,77.0,2095.0,12.1,0.527,17.5,-1.0,0.5
Serge Ibaka,2018,76.0,2093.0,14.7,0.574,19.4,-0.1,1.0
Jae Crowder,2018,80.0,2090.0,10.4,0.525,17.3,-2.5,-0.3
Jae Crowder,2018,53.0,1346.0,10.2,0.545,15.1,-3.0,-0.3
Jae Crowder,2018,27.0,744.0,10.8,0.499,21.3,-1.7,0.1
Jusuf Nurkić,2018,79.0,2088.0,19.2,0.528,26.4,0.0,1.1
Dennis Schröder,2018,67.0,2078.0,17.3,0.515,30.4,-0.6,0.7
Marcin Gortat,2018,82.0,2075.0,14.7,0.546,15.5,-0.6,0.8
Al-Farouq Aminu,2018,69.0,2072.0,12.0,0.522,14.8,0.4,1.3
Dragan Bender,2018,82.0,2069.0,7.1,0.524,12.7,-3.7,-0.9
Terry Rozier,2018,80.0,2068.0,15.1,0.52,20.4,2.1,2.1
Austin Rivers,2018,61.0,2057.0,12.6,0.526,20.6,-1.2,0.4
Tony Snell,2018,75.0,2053.0,8.5,0.578,10.6,-2.3,-0.1
Tyler Johnson,2018,72.0,2052.0,13.0,0.549,18.6,-0.3,0.9
Dennis Smith Jr.,2018,69.0,2049.0,12.8,0.473,28.9,-2.4,-0.2
Willie Cauley-Stein,2018,73.0,2044.0,17.6,0.529,21.8,-0.1,1.0
Ish Smith,2018,82.0,2043.0,15.4,0.525,20.8,0.0,1.0
Wayne Ellington,2018,77.0,2041.0,12.5,0.588,17.3,0.4,1.2
Evan Turner,2018,79.0,2034.0,9.8,0.52,15.6,-2.5,-0.3
Clint Capela,2018,74.0,2034.0,24.5,0.65,19.4,3.4,2.8
Jonathon Simmons,2018,69.0,2029.0,12.7,0.555,22.0,-3.1,-0.5
De'Aaron Fox,2018,73.0,2026.0,11.2,0.478,23.4,-4.2,-1.1
Buddy Hield,2018,80.0,2024.0,16.1,0.557,24.3,1.0,1.5
Lauri Markkanen,2018,68.0,2020.0,15.6,0.552,21.9,-0.2,0.9
Darren Collison,2018,69.0,2018.0,18.8,0.61,17.4,2.7,2.4
Marvin Williams,2018,78.0,2006.0,13.9,0.603,14.8,1.0,1.5
Nicolas Batum,2018,64.0,1981.0,14.4,0.523,18.3,0.4,1.2
Kyle Anderson,2018,74.0,1978.0,15.9,0.582,13.5,2.9,2.4
Joe Harris,2018,78.0,1975.0,13.3,0.634,16.6,0.1,1.0
Brandon Ingram,2018,59.0,1975.0,13.8,0.536,22.2,-1.2,0.4
John Henson,2018,76.0,1970.0,15.7,0.582,15.0,-0.9,0.5
Blake Griffin,2018,58.0,1970.0,19.6,0.544,28.9,3.4,2.7
Blake Griffin,2018,33.0,1139.0,20.4,0.553,29.3,3.4,1.6
Blake Griffin,2018,25.0,831.0,18.5,0.531,28.4,3.4,1.1
Markieff Morris,2018,73.0,1968.0,13.2,0.566,19.5,-1.3,0.4
Jeremy Lamb,2018,80.0,1967.0,17.0,0.559,22.4,1.6,1.8
Josh Jackson,2018,77.0,1959.0,11.8,0.48,26.0,-4.2,-1.1
Marco Belinelli,2018,80.0,1947.0,14.1,0.581,20.7,-0.5,0.8
Marco Belinelli,2018,52.0,1210.0,14.1,0.554,21.2,-0.2,0.5
Marco Belinelli,2018,28.0,737.0,14.2,0.628,19.8,-0.8,0.2
Darius Miller,2018,82.0,1944.0,9.3,0.617,12.8,-1.9,0.1
James Johnson,2018,73.0,1943.0,15.8,0.575,19.1,1.6,1.7
Kyrie Irving,2018,60.0,1931.0,25.0,0.61,31.0,7.3,4.5
Rondae Hollis-Jefferson,2018,68.0,1920.0,16.9,0.548,22.2,0.1,1.0
Joel Embiid,2018,63.0,1912.0,22.9,0.573,33.4,3.3,2.6
Aaron Gordon,2018,58.0,1909.0,16.5,0.53,24.7,0.3,1.1
Dirk Nowitzki,2018,77.0,1900.0,16.7,0.575,20.5,2.3,2.1
Stanley Johnson,2018,69.0,1894.0,9.0,0.48,16.4,-2.9,-0.4
Jordan Clarkson,2018,81.0,1888.0,16.4,0.542,26.5,0.1,1.0
Jordan Clarkson,2018,53.0,1256.0,16.9,0.532,27.7,0.8,0.9
Jordan Clarkson,2018,28.0,632.0,15.4,0.565,24.1,-1.3,0.1
Tim Hardaway Jr.,2018,57.0,1885.0,14.4,0.533,23.8,-0.6,0.7
Devin Booker,2018,54.0,1865.0,18.1,0.561,31.7,0.9,1.4
Caris LeVert,2018,71.0,1864.0,14.2,0.525,22.5,-0.8,0.6
Lance Stephenson,2018,82.0,1850.0,12.4,0.495,21.6,-1.8,0.1
Michael Kidd-Gilchrist,2018,74.0,1850.0,12.5,0.536,16.1,-2.1,-0.1
Chris Paul,2018,58.0,1847.0,24.4,0.604,24.5,7.1,4.2
Evan Fournier,2018,57.0,1837.0,15.5,0.577,23.3,-0.6,0.7
Myles Turner,2018,65.0,1836.0,16.6,0.567,20.0,-0.2,0.8
Frank Kaminsky,2018,79.0,1835.0,14.4,0.545,20.5,-0.2,0.8
Enes Freedom,2018,71.0,1830.0,24.0,0.63,21.8,2.2,1.9
Jeff Green,2018,78.0,1828.0,14.8,0.587,19.3,-1.8,0.1
Rudy Gobert,2018,56.0,1816.0,20.7,0.657,16.9,3.4,2.5
Pau Gasol,2018,77.0,1812.0,18.9,0.539,20.4,3.4,2.5
George Hill,2018,67.0,1812.0,13.3,0.58,16.3,-0.8,0.6
George Hill,2018,43.0,1143.0,14.0,0.597,16.9,-0.5,0.4
George Hill,2018,24.0,669.0,12.2,0.551,15.4,-1.2,0.1
Domantas Sabonis,2018,74.0,1810.0,17.5,0.567,22.1,-1.1,0.4
Elfrid Payton,2018,63.0,1808.0,16.5,0.538,21.9,-0.2,0.8
Elfrid Payton,2018,44.0,1257.0,18.1,0.564,21.8,1.1,1.0
Elfrid Payton,2018,19.0,551.0,13.1,0.481,22.1,-3.2,-0.2
Danny Green,2018,70.0,1791.0,11.3,0.509,16.6,0.4,1.1
Kent Bazemore,2018,65.0,1789.0,14.5,0.547,22.5,0.6,1.2
John Collins,2018,74.0,1785.0,18.3,0.62,17.9,-0.2,0.8
Lonzo Ball,2018,52.0,1780.0,12.5,0.444,17.4,1.0,1.3
Kelly Olynyk,2018,76.0,1779.0,17.8,0.612,21.7,2.3,1.9
Doug McDermott,2018,81.0,1768.0,10.4,0.579,15.0,-2.2,-0.1
Doug McDermott,2018,55.0,1172.0,9.9,0.562,14.4,-2.1,0.0
Doug McDermott,2018,26.0,596.0,11.5,0.611,16.3,-2.6,-0.1
D.J. Augustin,2018,75.0,1760.0,15.4,0.615,18.6,-0.2,0.8
Anthony Tolliver,2018,79.0,1757.0,13.9,0.663,14.8,0.9,1.3
Dejounte Murray,2018,81.0,1743.0,15.1,0.485,20.7,0.5,1.1
DeMarcus Cousins,2018,48.0,1737.0,22.6,0.583,31.9,4.7,2.9
Brook Lopez,2018,74.0,1735.0,16.5,0.557,23.5,0.9,1.3
Reggie Bullock,2018,62.0,1732.0,13.6,0.615,15.7,0.7,1.2
Ersan İlyasova,2018,69.0,1729.0,14.9,0.558,18.7,-0.6,0.6
Ersan İlyasova,2018,46.0,1175.0,15.1,0.569,18.0,-0.1,0.6
Ersan İlyasova,2018,23.0,554.0,14.6,0.537,20.1,-1.6,0.1
Jonas Valančiūnas,2018,77.0,1727.0,22.5,0.628,22.7,2.4,1.9
Ryan Anderson,2018,66.0,1725.0,12.6,0.592,14.4,0.1,0.9
Frank Ntilikina,2018,78.0,1706.0,7.0,0.437,16.9,-5.0,-1.3
T.J. McConnell,2018,76.0,1706.0,12.5,0.545,13.8,0.0,0.9
Rajon Rondo,2018,65.0,1705.0,15.3,0.522,16.9,-0.3,0.7
Robin Lopez,2018,64.0,1690.0,14.7,0.552,20.4,-2.2,-0.1
Jerian Grant,2018,74.0,1686.0,14.3,0.528,17.4,-1.3,0.3
Nikola Vučević,2018,57.0,1683.0,19.7,0.533,25.9,2.7,2.0
Justise Winslow,2018,68.0,1680.0,11.5,0.496,16.3,-1.1,0.4
Pascal Siakam,2018,81.0,1679.0,14.5,0.549,15.7,1.3,1.4
Dwight Powell,2018,79.0,1672.0,18.8,0.656,15.5,1.6,1.5
Jarell Martin,2018,73.0,1661.0,10.5,0.516,17.1,-4.0,-0.8
Tyler Ulis,2018,71.0,1658.0,10.1,0.465,18.5,-4.4,-1.0
Mario Hezonja,2018,75.0,1657.0,13.7,0.544,19.9,-0.5,0.6
Jamal Crawford,2018,80.0,1653.0,13.0,0.519,23.7,-2.3,-0.1
Michael Beasley,2018,74.0,1653.0,17.8,0.556,26.9,-0.2,0.7
Kevin Love,2018,59.0,1651.0,22.4,0.614,25.1,3.3,2.2
Jerami Grant,2018,81.0,1647.0,16.2,0.607,16.0,0.3,1.0
David Nwaba,2018,70.0,1646.0,12.2,0.542,15.6,-2.5,-0.2
Bobby Portis,2018,73.0,1643.0,19.7,0.548,26.0,0.8,1.2
Tomáš Satoranský,2018,73.0,1643.0,15.4,0.615,13.7,1.2,1.3
Stephen Curry,2018,51.0,1631.0,28.2,0.675,31.0,7.7,4.0
Troy Daniels,2018,79.0,1622.0,9.8,0.583,17.2,-2.6,-0.3
Andre Iguodala,2018,64.0,1622.0,11.2,0.536,11.5,-0.3,0.7
Rodney Hood,2018,60.0,1616.0,14.3,0.546,24.3,-0.1,0.8
Rodney Hood,2018,39.0,1084.0,15.1,0.551,27.3,0.5,0.7
Rodney Hood,2018,21.0,532.0,12.7,0.533,18.3,-1.5,0.1
Garrett Temple,2018,65.0,1615.0,10.3,0.536,16.4,-2.5,-0.2
Marcus Smart,2018,54.0,1614.0,10.8,0.479,19.4,-1.2,0.3
Tyreke Evans,2018,52.0,1607.0,21.1,0.561,28.4,4.5,2.6
James Ennis III,2018,72.0,1604.0,11.6,0.588,13.7,-1.2,0.3
James Ennis III,2018,45.0,1053.0,11.9,0.61,12.5,-0.6,0.4
James Ennis III,2018,27.0,551.0,11.2,0.558,16.0,-2.3,-0.1
J.J. Barea,2018,69.0,1603.0,17.8,0.545,24.9,1.2,1.3
Kyle Korver,2018,73.0,1574.0,13.4,0.652,16.0,0.2,0.9
Luc Mbah a Moute,2018,61.0,1564.0,10.3,0.595,12.8,-0.2,0.7
Dante Cunningham,2018,73.0,1562.0,10.0,0.539,11.6,-1.7,0.1
